11 lacos para encontrar - Nome da Cidade: Alta Floresta D'Oeste, ID da Cidade: 15, ID do UF: 11, UF: RO, Populacao: 22516
12 lacos para encontrar - Nome da Cidade: Serranópolis de Minas, ID da Cidade: 66956, ID do UF: 31, UF: MG, Populacao: 4836
13 lacos para encontrar - Nome da Cidade: Serranos, ID da Cidade: 67004, ID do UF: 31, UF: MG, Populacao: 1949
8 lacos para encontrar - Nome da Cidade: Serro, ID da Cidade: 67103, ID do UF: 31, UF: MG, Populacao: 20915
12 lacos para encontrar - Nome da Cidade: Sete Lagoas, ID da Cidade: 67202, ID do UF: 31, UF: MG, Populacao: 24395
11 lacos para encontrar - Nome da Cidade: Silveirânia, ID da Cidade: 67301, ID do UF: 31, UF: MG, Populacao: 2267
12 lacos para encontrar - Nome da Cidade: Silvianópolis, ID da Cidade: 67400, ID do UF: 31, UF: MG, Populacao: 6258
13 lacos para encontrar - Nome da Cidade: Simão Pereira, ID da Cidade: 67509, ID do UF: 31, UF: MG, Populacao: 2621
10 lacos para encontrar - Nome da Cidade: Simonésia, ID da Cidade: 67608, ID do UF: 31, UF: MG, Populacao: 19834
12 lacos para encontrar - Nome da Cidade: Sobrália, ID da Cidade: 67707, ID do UF: 31, UF: MG, Populacao: 5476
13 lacos para encontrar - Nome da Cidade: Soledade de Minas, ID da Cidade: 67806, ID do UF: 31, UF: MG, Populacao: 6226
11 lacos para encontrar - Nome da Cidade: Tabuleiro, ID da Cidade: 67905, ID do UF: 31, UF: MG, Populacao: 3669
12 lacos para encontrar - Nome da Cidade: Taiobeiras, ID da Cidade: 68002, ID do UF: 31, UF: MG, Populacao: 34653
13 lacos para encontrar - Nome da Cidade: Taparuba, ID da Cidade: 68051, ID do UF: 31, UF: MG, Populacao: 3093
9 lacos para encontrar - Nome da Cidade: Tapira, ID da Cidade: 68101, ID do UF: 31, UF: MG, Populacao: 489
12 lacos para encontrar - Nome da Cidade: Tapiraí, ID da Cidade: 68200, ID do UF: 31, UF: MG, Populacao: 1869
11 lacos para encontrar - Nome da Cidade: Taquaraçu de Minas, ID da Cidade: 68309, ID do UF: 31, UF: MG, Populacao: 412
12 lacos para encontrar - Nome da Cidade: Tarumirim, ID da Cidade: 68408, ID do UF: 31, UF: MG, Populacao: 1428
13 lacos para encontrar - Nome da Cidade: Teixeiras, ID da Cidade: 68507, ID do UF: 31, UF: MG, Populacao: 1168
10 lacos para encontrar - Nome da Cidade: Teófilo Otoni, ID da Cidade: 68606, ID do UF: 31, UF: MG, Populacao: 141269
12 lacos para encontrar - Nome da Cidade: Timóteo, ID da Cidade: 68705, ID do UF: 31, UF: MG, Populacao: 91268
13 lacos para encontrar - Nome da Cidade: Tiradentes, ID da Cidade: 68804, ID do UF: 31, UF: MG, Populacao: 816
11 lacos para encontrar - Nome da Cidade: Tiros, ID da Cidade: 68903, ID do UF: 31, UF: MG, Populacao: 6369
12 lacos para encontrar - Nome da Cidade: Tocantins, ID da Cidade: 69000, ID do UF: 31, UF: MG, Populacao: 16769
13 lacos para encontrar - Nome da Cidade: Tocos do Moji, ID da Cidade: 69059, ID do UF: 31, UF: MG, Populacao: 4117
7 lacos para encontrar - Nome da Cidade: Toledo, ID da Cidade: 69109, ID do UF: 31, UF: MG, Populacao: 6336
12 lacos para encontrar - Nome da Cidade: Tombos, ID da Cidade: 69208, ID do UF: 31, UF: MG, Populacao: 7683
11 lacos para encontrar - Nome da Cidade: Três Corações, ID da Cidade: 69307, ID do UF: 31, UF: MG, Populacao: 80561
12 lacos para encontrar - Nome da Cidade: Três Marias, ID da Cidade: 69356, ID do UF: 31, UF: MG, Populacao: 33062
13 lacos para encontrar - Nome da Cidade: Três Pontas, ID da Cidade: 69406, ID do UF: 31, UF: MG, Populacao: 57127
10 lacos para encontrar - Nome da Cidade: Tumiritinga, ID da Cidade: 69505, ID do UF: 31, UF: MG, Populacao: 6797
12 lacos para encontrar - Nome da Cidade: Tupaciguara, ID da Cidade: 69604, ID do UF: 31, UF: MG, Populacao: 25466
13 lacos para encontrar - Nome da Cidade: Turmalina, ID da Cidade: 69703, ID do UF: 31, UF: MG, Populacao: 2028
11 lacos para encontrar - Nome da Cidade: Turvolândia, ID da Cidade: 69802, ID do UF: 31, UF: MG, Populacao: 5099
12 lacos para encontrar - Nome da Cidade: Ubá, ID da Cidade: 69901, ID do UF: 31, UF: MG, Populacao: 117995
13 lacos para encontrar - Nome da Cidade: Ubaí, ID da Cidade: 70008, ID do UF: 31, UF: MG, Populacao: 12661
9 lacos para encontrar - Nome da Cidade: Ubaporanga, ID da Cidade: 70057, ID do UF: 31, UF: MG, Populacao: 12514
12 lacos para encontrar - Nome da Cidade: Uberaba, ID da Cidade: 70107, ID do UF: 31, UF: MG, Populacao: 340277
11 lacos para encontrar - Nome da Cidade: Uberlândia, ID da Cidade: 70206, ID do UF: 31, UF: MG, Populacao: 706597
12 lacos para encontrar - Nome da Cidade: Umburatiba, ID da Cidade: 70305, ID do UF: 31, UF: MG, Populacao: 2582
13 lacos para encontrar - Nome da Cidade: Unaí, ID da Cidade: 70404, ID do UF: 31, UF: MG, Populacao: 85461
10 lacos para encontrar - Nome da Cidade: União de Minas, ID da Cidade: 70438, ID do UF: 31, UF: MG, Populacao: 4265
12 lacos para encontrar - Nome da Cidade: Uruana de Minas, ID da Cidade: 70479, ID do UF: 31, UF: MG, Populacao: 3256
13 lacos para encontrar - Nome da Cidade: Urucânia, ID da Cidade: 70503, ID do UF: 31, UF: MG, Populacao: 10333
11 lacos para encontrar - Nome da Cidade: Urucuia, ID da Cidade: 70529, ID do UF: 31, UF: MG, Populacao: 1747
12 lacos para encontrar - Nome da Cidade: Vargem Alegre, ID da Cidade: 70578, ID do UF: 31, UF: MG, Populacao: 646
13 lacos para encontrar - Nome da Cidade: Vargem Bonita, ID da Cidade: 70602, ID do UF: 31, UF: MG, Populacao: 2143
8 lacos para encontrar - Nome da Cidade: Vargem Grande do Rio Pardo, ID da Cidade: 70651, ID do UF: 31, UF: MG, Populacao: 5045
12 lacos para encontrar - Nome da Cidade: Varginha, ID da Cidade: 70701, ID do UF: 31, UF: MG, Populacao: 137608
11 lacos para encontrar - Nome da Cidade: Varjão de Minas, ID da Cidade: 70750, ID do UF: 31, UF: MG, Populacao: 7235
12 lacos para encontrar - Nome da Cidade: Várzea da Palma, ID da Cidade: 70800, ID do UF: 31, UF: MG, Populacao: 40101
13 lacos para encontrar - Nome da Cidade: Varzelândia, ID da Cidade: 70909, ID do UF: 31, UF: MG, Populacao: 1929
10 lacos para encontrar - Nome da Cidade: Vazante, ID da Cidade: 71006, ID do UF: 31, UF: MG, Populacao: 20692
12 lacos para encontrar - Nome da Cidade: Verdelândia, ID da Cidade: 71030, ID do UF: 31, UF: MG, Populacao: 9527
13 lacos para encontrar - Nome da Cidade: Veredinha, ID da Cidade: 71071, ID do UF: 31, UF: MG, Populacao: 5733
11 lacos para encontrar - Nome da Cidade: Veríssimo, ID da Cidade: 71105, ID do UF: 31, UF: MG, Populacao: 409
12 lacos para encontrar - Nome da Cidade: Vermelho Novo, ID da Cidade: 71154, ID do UF: 31, UF: MG, Populacao: 4852
13 lacos para encontrar - Nome da Cidade: Vespasiano, ID da Cidade: 71204, ID do UF: 31, UF: MG, Populacao: 131849
9 lacos para encontrar - Nome da Cidade: Viçosa, ID da Cidade: 71303, ID do UF: 31, UF: MG, Populacao: 7991
12 lacos para encontrar - Nome da Cidade: Vieiras, ID da Cidade: 71402, ID do UF: 31, UF: MG, Populacao: 357
11 lacos para encontrar - Nome da Cidade: Mathias Lobato, ID da Cidade: 71501, ID do UF: 31, UF: MG, Populacao: 3157
12 lacos para encontrar - Nome da Cidade: Virgem da Lapa, ID da Cidade: 71600, ID do UF: 31, UF: MG, Populacao: 13729
13 lacos para encontrar - Nome da Cidade: Virgínia, ID da Cidade: 71709, ID do UF: 31, UF: MG, Populacao: 8652
10 lacos para encontrar - Nome da Cidade: Virginópolis, ID da Cidade: 71808, ID do UF: 31, UF: MG, Populacao: 10459
12 lacos para encontrar - Nome da Cidade: Virgolândia, ID da Cidade: 71907, ID do UF: 31, UF: MG, Populacao: 5303
13 lacos para encontrar - Nome da Cidade: Visconde do Rio Branco, ID da Cidade: 72004, ID do UF: 31, UF: MG, Populacao: 43351
11 lacos para encontrar - Nome da Cidade: Volta Grande, ID da Cidade: 72103, ID do UF: 31, UF: MG, Populacao: 527
12 lacos para encontrar - Nome da Cidade: Wenceslau Braz, ID da Cidade: 72202, ID do UF: 31, UF: MG, Populacao: 2543
9 lacos para encontrar - Nome da Cidade: Afonso Cláudio, ID da Cidade: 102, ID do UF: 32, UF: ES, Populacao: 30326
12 lacos para encontrar - Nome da Cidade: Águia Branca, ID da Cidade: 136, ID do UF: 32, UF: ES, Populacao: 9621
12 lacos para encontrar - Nome da Cidade: Água Doce do Norte, ID da Cidade: 169, ID do UF: 32, UF: ES, Populacao: 10801
9 lacos para encontrar - Nome da Cidade: Alegre, ID da Cidade: 201, ID do UF: 32, UF: ES, Populacao: 29869
9 lacos para encontrar - Nome da Cidade: Alfredo Chaves, ID da Cidade: 300, ID do UF: 32, UF: ES, Populacao: 1467
8 lacos para encontrar - Nome da Cidade: Alto Rio Novo, ID da Cidade: 359, ID do UF: 32, UF: ES, Populacao: 7911
10 lacos para encontrar - Nome da Cidade: Anchieta, ID da Cidade: 409, ID do UF: 32, UF: ES, Populacao: 30285
10 lacos para encontrar - Nome da Cidade: Apiacá, ID da Cidade: 508, ID do UF: 32, UF: ES, Populacao: 7542
10 lacos para encontrar - Nome da Cidade: Aracruz, ID da Cidade: 607, ID do UF: 32, UF: ES, Populacao: 104942
9 lacos para encontrar - Nome da Cidade: Atílio Vivácqua, ID da Cidade: 706, ID do UF: 32, UF: ES, Populacao: 1227
10 lacos para encontrar - Nome da Cidade: Baixo Guandu, ID da Cidade: 805, ID do UF: 32, UF: ES, Populacao: 31263
8 lacos para encontrar - Nome da Cidade: Barra de São Francisco, ID da Cidade: 904, ID do UF: 32, UF: ES, Populacao: 45301
4 lacos para encontrar - Nome da Cidade: Boa Esperança, ID da Cidade: 1001, ID do UF: 32, UF: ES, Populacao: 15146
10 lacos para encontrar - Nome da Cidade: Bom Jesus do Norte, ID da Cidade: 1100, ID do UF: 32, UF: ES, Populacao: 9988
9 lacos para encontrar - Nome da Cidade: Brejetuba, ID da Cidade: 1159, ID do UF: 32, UF: ES, Populacao: 1245
9 lacos para encontrar - Nome da Cidade: Cachoeiro de Itapemirim, ID da Cidade: 1209, ID do UF: 32, UF: ES, Populacao: 212172
10 lacos para encontrar - Nome da Cidade: Cariacica, ID da Cidade: 1308, ID do UF: 32, UF: ES, Populacao: 386495
10 lacos para encontrar - Nome da Cidade: Castelo, ID da Cidade: 1407, ID do UF: 32, UF: ES, Populacao: 37956
8 lacos para encontrar - Nome da Cidade: Colatina, ID da Cidade: 1506, ID do UF: 32, UF: ES, Populacao: 124283
10 lacos para encontrar - Nome da Cidade: Conceição da Barra, ID da Cidade: 1605, ID do UF: 32, UF: ES, Populacao: 31479
9 lacos para encontrar - Nome da Cidade: Conceição do Castelo, ID da Cidade: 1704, ID do UF: 32, UF: ES, Populacao: 12887
10 lacos para encontrar - Nome da Cidade: Divino de São Lourenço, ID da Cidade: 1803, ID do UF: 32, UF: ES, Populacao: 4236
6 lacos para encontrar - Nome da Cidade: Domingos Martins, ID da Cidade: 1902, ID do UF: 32, UF: ES, Populacao: 3412
10 lacos para encontrar - Nome da Cidade: Dores do Rio Preto, ID da Cidade: 2009, ID do UF: 32, UF: ES, Populacao: 6793
10 lacos para encontrar - Nome da Cidade: Ecoporanga, ID da Cidade: 2108, ID do UF: 32, UF: ES, Populacao: 22748
11 lacos para encontrar - Nome da Cidade: Fundão, ID da Cidade: 2207, ID do UF: 32, UF: ES, Populacao: 22379
12 lacos para encontrar - Nome da Cidade: Governador Lindenberg, ID da Cidade: 2256, ID do UF: 32, UF: ES, Populacao: 13047
11 lacos para encontrar - Nome da Cidade: Guaçuí, ID da Cidade: 2306, ID do UF: 32, UF: ES, Populacao: 31372
9 lacos para encontrar - Nome da Cidade: Guarapari, ID da Cidade: 2405, ID do UF: 32, UF: ES, Populacao: 128504
13 lacos para encontrar - Nome da Cidade: Ibatiba, ID da Cidade: 2454, ID do UF: 32, UF: ES, Populacao: 26762
10 lacos para encontrar - Nome da Cidade: Ibiraçu, ID da Cidade: 2504, ID do UF: 32, UF: ES, Populacao: 12701
11 lacos para encontrar - Nome da Cidade: Ibitirama, ID da Cidade: 2553, ID do UF: 32, UF: ES, Populacao: 883
7 lacos para encontrar - Nome da Cidade: Iconha, ID da Cidade: 2603, ID do UF: 32, UF: ES, Populacao: 14083
13 lacos para encontrar - Nome da Cidade: Irupi, ID da Cidade: 2652, ID do UF: 32, UF: ES, Populacao: 13672
10 lacos para encontrar - Nome da Cidade: Itaguaçu, ID da Cidade: 2702, ID do UF: 32, UF: ES, Populacao: 13982
10 lacos para encontrar - Nome da Cidade: Itapemirim, ID da Cidade: 2801, ID do UF: 32, UF: ES, Populacao: 34957
11 lacos para encontrar - Nome da Cidade: Itarana, ID da Cidade: 2900, ID do UF: 32, UF: ES, Populacao: 10433
11 lacos para encontrar - Nome da Cidade: Iúna, ID da Cidade: 3007, ID do UF: 32, UF: ES, Populacao: 29417
11 lacos para encontrar - Nome da Cidade: Jaguaré, ID da Cidade: 3056, ID do UF: 32, UF: ES, Populacao: 31589
10 lacos para encontrar - Nome da Cidade: Jerônimo Monteiro, ID da Cidade: 3106, ID do UF: 32, UF: ES, Populacao: 12336
12 lacos para encontrar - Nome da Cidade: João Neiva, ID da Cidade: 3130, ID do UF: 32, UF: ES, Populacao: 16774
12 lacos para encontrar - Nome da Cidade: Laranja da Terra, ID da Cidade: 3163, ID do UF: 32, UF: ES, Populacao: 10919
11 lacos para encontrar - Nome da Cidade: Linhares, ID da Cidade: 3205, ID do UF: 32, UF: ES, Populacao: 179755
9 lacos para encontrar - Nome da Cidade: Mantenópolis, ID da Cidade: 3304, ID do UF: 32, UF: ES, Populacao: 15653
12 lacos para encontrar - Nome da Cidade: Marataízes, ID da Cidade: 3320, ID do UF: 32, UF: ES, Populacao: 39259
13 lacos para encontrar - Nome da Cidade: Marechal Floriano, ID da Cidade: 3346, ID do UF: 32, UF: ES, Populacao: 17141
10 lacos para encontrar - Nome da Cidade: Marilândia, ID da Cidade: 3353, ID do UF: 32, UF: ES, Populacao: 13091
8 lacos para encontrar - Nome da Cidade: Mimoso do Sul, ID da Cidade: 3403, ID do UF: 32, UF: ES, Populacao: 26079
10 lacos para encontrar - Nome da Cidade: Montanha, ID da Cidade: 3502, ID do UF: 32, UF: ES, Populacao: 18954
9 lacos para encontrar - Nome da Cidade: Mucurici, ID da Cidade: 3601, ID do UF: 32, UF: ES, Populacao: 5468
9 lacos para encontrar - Nome da Cidade: Muniz Freire, ID da Cidade: 3700, ID do UF: 32, UF: ES, Populacao: 17176
9 lacos para encontrar - Nome da Cidade: Muqui, ID da Cidade: 3809, ID do UF: 32, UF: ES, Populacao: 15602
10 lacos para encontrar - Nome da Cidade: Nova Venécia, ID da Cidade: 3908, ID do UF: 32, UF: ES, Populacao: 50751
11 lacos para encontrar - Nome da Cidade: Pancas, ID da Cidade: 4005, ID do UF: 32, UF: ES, Populacao: 23426
12 lacos para encontrar - Nome da Cidade: Pedro Canário, ID da Cidade: 4054, ID do UF: 32, UF: ES, Populacao: 26575
9 lacos para encontrar - Nome da Cidade: Pinheiros, ID da Cidade: 4104, ID do UF: 32, UF: ES, Populacao: 27601
11 lacos para encontrar - Nome da Cidade: Piúma, ID da Cidade: 4203, ID do UF: 32, UF: ES, Populacao: 22388
12 lacos para encontrar - Nome da Cidade: Ponto Belo, ID da Cidade: 4252, ID do UF: 32, UF: ES, Populacao: 8016
10 lacos para encontrar - Nome da Cidade: Presidente Kennedy, ID da Cidade: 4302, ID do UF: 32, UF: ES, Populacao: 11741
12 lacos para encontrar - Nome da Cidade: Rio Bananal, ID da Cidade: 4351, ID do UF: 32, UF: ES, Populacao: 19398
10 lacos para encontrar - Nome da Cidade: Rio Novo do Sul, ID da Cidade: 4401, ID do UF: 32, UF: ES, Populacao: 1163
11 lacos para encontrar - Nome da Cidade: Santa Leopoldina, ID da Cidade: 4500, ID do UF: 32, UF: ES, Populacao: 12171
10 lacos para encontrar - Nome da Cidade: Santa Maria de Jetibá, ID da Cidade: 4559, ID do UF: 32, UF: ES, Populacao: 41588
11 lacos para encontrar - Nome da Cidade: Santa Teresa, ID da Cidade: 4609, ID do UF: 32, UF: ES, Populacao: 23853
11 lacos para encontrar - Nome da Cidade: São Domingos do Norte, ID da Cidade: 4658, ID do UF: 32, UF: ES, Populacao: 8735
12 lacos para encontrar - Nome da Cidade: São Gabriel da Palha, ID da Cidade: 4708, ID do UF: 32, UF: ES, Populacao: 39085
11 lacos para encontrar - Nome da Cidade: São José do Calçado, ID da Cidade: 4807, ID do UF: 32, UF: ES, Populacao: 10536
10 lacos para encontrar - Nome da Cidade: São Mateus, ID da Cidade: 4906, ID do UF: 32, UF: ES, Populacao: 134629
13 lacos para encontrar - Nome da Cidade: São Roque do Canaã, ID da Cidade: 4955, ID do UF: 32, UF: ES, Populacao: 12602
10 lacos para encontrar - Nome da Cidade: Serra, ID da Cidade: 5002, ID do UF: 32, UF: ES, Populacao: 536765
13 lacos para encontrar - Nome da Cidade: Sooretama, ID da Cidade: 5010, ID do UF: 32, UF: ES, Populacao: 31278
12 lacos para encontrar - Nome da Cidade: Vargem Alta, ID da Cidade: 5036, ID do UF: 32, UF: ES, Populacao: 21778
12 lacos para encontrar - Nome da Cidade: Venda Nova do Imigrante, ID da Cidade: 5069, ID do UF: 32, UF: ES, Populacao: 26204
10 lacos para encontrar - Nome da Cidade: Viana, ID da Cidade: 5101, ID do UF: 32, UF: ES, Populacao: 80735
10 lacos para encontrar - Nome da Cidade: Vila Pavão, ID da Cidade: 5150, ID do UF: 32, UF: ES, Populacao: 928
11 lacos para encontrar - Nome da Cidade: Vila Valério, ID da Cidade: 5176, ID do UF: 32, UF: ES, Populacao: 14065
8 lacos para encontrar - Nome da Cidade: Vila Velha, ID da Cidade: 5200, ID do UF: 32, UF: ES, Populacao: 508655
8 lacos para encontrar - Nome da Cidade: Vitória, ID da Cidade: 5309, ID do UF: 32, UF: ES, Populacao: 369534
10 lacos para encontrar - Nome da Cidade: Angra dos Reis, ID da Cidade: 100, ID do UF: 33, UF: RJ, Populacao: 210171
8 lacos para encontrar - Nome da Cidade: Aperibé, ID da Cidade: 159, ID do UF: 33, UF: RJ, Populacao: 12036
10 lacos para encontrar - Nome da Cidade: Araruama, ID da Cidade: 209, ID do UF: 33, UF: RJ, Populacao: 136109
9 lacos para encontrar - Nome da Cidade: Areal, ID da Cidade: 225, ID do UF: 33, UF: RJ, Populacao: 12763
11 lacos para encontrar - Nome da Cidade: Armação dos Búzios, ID da Cidade: 233, ID do UF: 33, UF: RJ, Populacao: 3506
8 lacos para encontrar - Nome da Cidade: Arraial do Cabo, ID da Cidade: 258, ID do UF: 33, UF: RJ, Populacao: 30827
10 lacos para encontrar - Nome da Cidade: Barra do Piraí, ID da Cidade: 308, ID do UF: 33, UF: RJ, Populacao: 101139
11 lacos para encontrar - Nome da Cidade: Barra Mansa, ID da Cidade: 407, ID do UF: 33, UF: RJ, Populacao: 185237
11 lacos para encontrar - Nome da Cidade: Belford Roxo, ID da Cidade: 456, ID do UF: 33, UF: RJ, Populacao: 515239
9 lacos para encontrar - Nome da Cidade: Bom Jardim, ID da Cidade: 506, ID do UF: 33, UF: RJ, Populacao: 27779
8 lacos para encontrar - Nome da Cidade: Bom Jesus do Itabapoana, ID da Cidade: 605, ID do UF: 33, UF: RJ, Populacao: 37306
10 lacos para encontrar - Nome da Cidade: Cabo Frio, ID da Cidade: 704, ID do UF: 33, UF: RJ, Populacao: 234077
12 lacos para encontrar - Nome da Cidade: Cachoeiras de Macacu, ID da Cidade: 803, ID do UF: 33, UF: RJ, Populacao: 59652
11 lacos para encontrar - Nome da Cidade: Cambuci, ID da Cidade: 902, ID do UF: 33, UF: RJ, Populacao: 15521
12 lacos para encontrar - Nome da Cidade: Carapebus, ID da Cidade: 936, ID do UF: 33, UF: RJ, Populacao: 16859
10 lacos para encontrar - Nome da Cidade: Comendador Levy Gasparian, ID da Cidade: 951, ID do UF: 33, UF: RJ, Populacao: 859
11 lacos para encontrar - Nome da Cidade: Campos dos Goytacazes, ID da Cidade: 1009, ID do UF: 33, UF: RJ, Populacao: 514643
7 lacos para encontrar - Nome da Cidade: Cantagalo, ID da Cidade: 1108, ID do UF: 33, UF: RJ, Populacao: 20163
13 lacos para encontrar - Nome da Cidade: Cardoso Moreira, ID da Cidade: 1157, ID do UF: 33, UF: RJ, Populacao: 12818
10 lacos para encontrar - Nome da Cidade: Carmo, ID da Cidade: 1207, ID do UF: 33, UF: RJ, Populacao: 19161
9 lacos para encontrar - Nome da Cidade: Casimiro de Abreu, ID da Cidade: 1306, ID do UF: 33, UF: RJ, Populacao: 45864
9 lacos para encontrar - Nome da Cidade: Conceição de Macabu, ID da Cidade: 1405, ID do UF: 33, UF: RJ, Populacao: 23561
11 lacos para encontrar - Nome da Cidade: Cordeiro, ID da Cidade: 1504, ID do UF: 33, UF: RJ, Populacao: 22152
5 lacos para encontrar - Nome da Cidade: Duas Barras, ID da Cidade: 1603, ID do UF: 33, UF: RJ, Populacao: 11563
10 lacos para encontrar - Nome da Cidade: Duque de Caxias, ID da Cidade: 1702, ID do UF: 33, UF: RJ, Populacao: 929449
11 lacos para encontrar - Nome da Cidade: Engenheiro Paulo de Frontin, ID da Cidade: 1801, ID do UF: 33, UF: RJ, Populacao: 14138
11 lacos para encontrar - Nome da Cidade: Guapimirim, ID da Cidade: 1850, ID do UF: 33, UF: RJ, Populacao: 62225
10 lacos para encontrar - Nome da Cidade: Iguaba Grande, ID da Cidade: 1876, ID do UF: 33, UF: RJ, Populacao: 29344
12 lacos para encontrar - Nome da Cidade: Itaboraí, ID da Cidade: 1900, ID do UF: 33, UF: RJ, Populacao: 244416
7 lacos para encontrar - Nome da Cidade: Itaguaí, ID da Cidade: 2007, ID do UF: 33, UF: RJ, Populacao: 136547
11 lacos para encontrar - Nome da Cidade: Italva, ID da Cidade: 2056, ID do UF: 33, UF: RJ, Populacao: 15387
11 lacos para encontrar - Nome da Cidade: Itaocara, ID da Cidade: 2106, ID do UF: 33, UF: RJ, Populacao: 23211
12 lacos para encontrar - Nome da Cidade: Itaperuna, ID da Cidade: 2205, ID do UF: 33, UF: RJ, Populacao: 104354
10 lacos para encontrar - Nome da Cidade: Itatiaia, ID da Cidade: 2254, ID do UF: 33, UF: RJ, Populacao: 32312
13 lacos para encontrar - Nome da Cidade: Japeri, ID da Cidade: 2270, ID do UF: 33, UF: RJ, Populacao: 106296
11 lacos para encontrar - Nome da Cidade: Laje do Muriaé, ID da Cidade: 2304, ID do UF: 33, UF: RJ, Populacao: 7298
12 lacos para encontrar - Nome da Cidade: Macaé, ID da Cidade: 2403, ID do UF: 33, UF: RJ, Populacao: 266136
11 lacos para encontrar - Nome da Cidade: Macuco, ID da Cidade: 2452, ID do UF: 33, UF: RJ, Populacao: 5646
9 lacos para encontrar - Nome da Cidade: Magé, ID da Cidade: 2502, ID do UF: 33, UF: RJ, Populacao: 247741
11 lacos para encontrar - Nome da Cidade: Mangaratiba, ID da Cidade: 2601, ID do UF: 33, UF: RJ, Populacao: 45941
8 lacos para encontrar - Nome da Cidade: Maricá, ID da Cidade: 2700, ID do UF: 33, UF: RJ, Populacao: 167668
11 lacos para encontrar - Nome da Cidade: Mendes, ID da Cidade: 2809, ID do UF: 33, UF: RJ, Populacao: 18681
12 lacos para encontrar - Nome da Cidade: Mesquita, ID da Cidade: 2858, ID do UF: 33, UF: RJ, Populacao: 177016
9 lacos para encontrar - Nome da Cidade: Miguel Pereira, ID da Cidade: 2908, ID do UF: 33, UF: RJ, Populacao: 25622
12 lacos para encontrar - Nome da Cidade: Miracema, ID da Cidade: 3005, ID do UF: 33, UF: RJ, Populacao: 27134
9 lacos para encontrar - Nome da Cidade: Natividade, ID da Cidade: 3104, ID do UF: 33, UF: RJ, Populacao: 15305
11 lacos para encontrar - Nome da Cidade: Nilópolis, ID da Cidade: 3203, ID do UF: 33, UF: RJ, Populacao: 162893
11 lacos para encontrar - Nome da Cidade: Niterói, ID da Cidade: 3302, ID do UF: 33, UF: RJ, Populacao: 516981
10 lacos para encontrar - Nome da Cidade: Nova Friburgo, ID da Cidade: 3401, ID do UF: 33, UF: RJ, Populacao: 191664
7 lacos para encontrar - Nome da Cidade: Nova Iguaçu, ID da Cidade: 3500, ID do UF: 33, UF: RJ, Populacao: 825388
11 lacos para encontrar - Nome da Cidade: Paracambi, ID da Cidade: 3609, ID do UF: 33, UF: RJ, Populacao: 53093
12 lacos para encontrar - Nome da Cidade: Paraíba do Sul, ID da Cidade: 3708, ID do UF: 33, UF: RJ, Populacao: 44741
11 lacos para encontrar - Nome da Cidade: Paraty, ID da Cidade: 3807, ID do UF: 33, UF: RJ, Populacao: 44175
12 lacos para encontrar - Nome da Cidade: Paty do Alferes, ID da Cidade: 3856, ID do UF: 33, UF: RJ, Populacao: 27942
9 lacos para encontrar - Nome da Cidade: Petrópolis, ID da Cidade: 3906, ID do UF: 33, UF: RJ, Populacao: 307144
12 lacos para encontrar - Nome da Cidade: Pinheiral, ID da Cidade: 3955, ID do UF: 33, UF: RJ, Populacao: 25563
11 lacos para encontrar - Nome da Cidade: Piraí, ID da Cidade: 4003, ID do UF: 33, UF: RJ, Populacao: 29802
10 lacos para encontrar - Nome da Cidade: Porciúncula, ID da Cidade: 4102, ID do UF: 33, UF: RJ, Populacao: 19068
12 lacos para encontrar - Nome da Cidade: Porto Real, ID da Cidade: 4110, ID do UF: 33, UF: RJ, Populacao: 20254
11 lacos para encontrar - Nome da Cidade: Quatis, ID da Cidade: 4128, ID do UF: 33, UF: RJ, Populacao: 14562
12 lacos para encontrar - Nome da Cidade: Queimados, ID da Cidade: 4144, ID do UF: 33, UF: RJ, Populacao: 152311
13 lacos para encontrar - Nome da Cidade: Quissamã, ID da Cidade: 4151, ID do UF: 33, UF: RJ, Populacao: 25535
11 lacos para encontrar - Nome da Cidade: Resende, ID da Cidade: 4201, ID do UF: 33, UF: RJ, Populacao: 133244
8 lacos para encontrar - Nome da Cidade: Rio Bonito, ID da Cidade: 4300, ID do UF: 33, UF: RJ, Populacao: 6093
11 lacos para encontrar - Nome da Cidade: Rio Claro, ID da Cidade: 4409, ID do UF: 33, UF: RJ, Populacao: 18677
11 lacos para encontrar - Nome da Cidade: Rio das Flores, ID da Cidade: 4508, ID do UF: 33, UF: RJ, Populacao: 9401
12 lacos para encontrar - Nome da Cidade: Rio das Ostras, ID da Cidade: 4524, ID do UF: 33, UF: RJ, Populacao: 159529
11 lacos para encontrar - Nome da Cidade: Rio de Janeiro, ID da Cidade: 4557, ID do UF: 33, UF: RJ, Populacao: 6775561
11 lacos para encontrar - Nome da Cidade: Santa Maria Madalena, ID da Cidade: 4607, ID do UF: 33, UF: RJ, Populacao: 1038
8 lacos para encontrar - Nome da Cidade: Santo Antônio de Pádua, ID da Cidade: 4706, ID do UF: 33, UF: RJ, Populacao: 42705
13 lacos para encontrar - Nome da Cidade: São Francisco de Itabapoana, ID da Cidade: 4755, ID do UF: 33, UF: RJ, Populacao: 42214
11 lacos para encontrar - Nome da Cidade: São Fidélis, ID da Cidade: 4805, ID do UF: 33, UF: RJ, Populacao: 38749
8 lacos para encontrar - Nome da Cidade: São Gonçalo, ID da Cidade: 4904, ID do UF: 33, UF: RJ, Populacao: 1098357
